YH/YH5.txt,Ae/Ae42.txt,240000,20,36,14,79,810,740,11600,10600,0.007091999053955078,-11344208.242144002,0.19699719300000001,-97933914.289128
Ae/Ae13.txt,YH/YH23.txt,220000,28,7,22,31,790,840,10020,9900,0.006369352340698242,-2901944.290658001,0.181315098,-131940008.3621735
YH/YH9.txt,YH/YH9.txt,300000,85,20,80,1,920,860,10910,9300,0.00845026969909668,-27477035.089120004,0.21075026100000002,-12845682.538879955
Ae/Ae1.txt,Ae/Ae1.txt,240000,9,71,31,23,760,980,9140,11510,0.005141735076904297,-7006017.429698,0.14129026,-166320771.18040198
YH/YH43.txt,YHe/YHe16.txt,280000,84,27,87,65,810,730,10780,8880,0.006194591522216797,-36409736.370312,0.200736453,-307843582.28361523
A/A36.txt,A/A36.txt,200000,97,45,82,52,780,950,11380,8800,0.00620722770690918,-68468139.00265999,0.22221221600000002,-219914809.52557728
YHe/YHe29.txt,YHe/YHe29.txt,180000,26,96,49,66,740,910,9500,11590,0.00750422477722168,-34514051.955736,0.185747594,-248325682.92678365
A/A39.txt,Ae/Ae31.txt,240000,37,16,62,31,820,790,11850,9370,0.005782127380371094,-13531622.377894,0.200503853,-164163380.19456205
Ae/Ae16.txt,YHe/YHe26.txt,220000,88,80,35,72,740,860,10850,9970,0.00611424446105957,-34600879.818519995,0.185067025,-229200589.62112
A/A18.txt,YHe/YHe29.txt,220000,27,19,99,93,910,960,9010,10660,0.005695104598999024,-12562321.711860001,0.135155003,-705446766.2287112
YH/YH6.txt,YH/YH6.txt,160000,5,54,69,67,930,950,8400,8120,0.006880760192871094,-14243073.492321,0.221932517,-350240382.4038264
Ae/Ae42.txt,Ae/Ae42.txt,200000,17,55,14,85,780,890,10590,11090,0.007700920104980469,-18859954.782926,0.180847077,-95936814.66265976
Ae/Ae37.txt,Ae/Ae37.txt,300000,9,14,10,10,800,880,10190,10600,0.006805658340454102,-958303.64276,0.199862245,-58906106.31232
YH/YH43.txt,YH/YH43.txt,160000,8,38,38,74,910,920,10400,11430,0.0076656341552734375,-15093120.127335995,0.210951101,-243328043.750656
YH/YH9.txt,A/A20.txt,240000,44,27,14,81,760,980,11550,11200,0.005746126174926758,-12923491.638316002,0.18557256100000002,-149683930.64791605
A/A36.txt,YH/YH25.txt,240000,49,56,34,98,940,790,11540,9820,0.006565093994140625,-33580261.873984,0.20944764300000002,-188657972.93744913
YH/YH22.txt,YH/YH22.txt,180000,26,72,93,62,960,990,10130,8860,0.006526947021484375,-29110597.556604005,0.209138149,-375427012.602096
Ae/Ae5.txt,Ae/Ae5.txt,160000,32,65,53,72,710,710,10510,8720,0.005645036697387695,-24946210.69596,0.139689748,-276308011.19813526
YHe/YHe10.txt,Ae/Ae16.txt,220000,77,23,2,88,760,910,9360,9840,0.006822586059570313,-6952847.57508,0.19419685899999997,-20553667.57945121
Ae/Ae29.txt,Ae/Ae29.txt,220000,69,95,97,11,760,860,8310,9080,0.007047414779663086,-16670719.96862,0.16061076300000002,-82103844.57021803
A/A33.txt,A/A33.txt,160000,42,27,23,73,760,990,8830,10850,0.006099700927734375,-16040100.412920002,0.232366442,-119004047.08604692
YHe/YHe41.txt,YHe/YHe41.txt,200000,89,35,85,4,930,980,10900,11540,0.00809621810913086,-31486297.480395004,0.190028008,-40294609.03484352
A/A3.txt,A/A15.txt,220000,32,95,74,66,810,810,9200,11120,0.005859851837158203,-26002790.188092,0.148200479,-374798100.847014
Ae/Ae18.txt,A/A8.txt,220000,42,55,73,17,950,980,8260,10780,0.004573345184326172,-8700013.127932,0.10488348800000001,-170380387.92312998
YH/YH6.txt,Ae/Ae5.txt,180000,16,68,42,87,720,860,9490,11920,0.005654573440551758,-30903540.70360801,0.174653532,-212462770.53086752
A/A48.txt,Ae/Ae1.txt,300000,47,91,31,99,830,820,10190,10010,0.00515294075012207,-33733053.63358901,0.134472153,-209583442.792294
Ae/Ae43.txt,YH/YH43.txt,260000,82,11,86,21,750,700,9270,8960,0.007447957992553711,-27236553.909612,0.190994818,-100153671.91865776
Ae/Ae42.txt,Ae/Ae10.txt,260000,32,13,14,93,940,780,10550,10020,0.006097316741943359,-5392130.539328,0.170862832,-117069656.99809
Ae/Ae29.txt,YH/YH29.txt,180000,44,75,62,42,940,920,10110,9580,0.006618976593017578,-21537695.560384,0.184900714,-257764562.18003172
