YH/YH41.txt,YH/YH27.txt,YH/YH17.txt,YHe/YHe26.txt,Ae/Ae47.txt,Ae/Ae47.txt,540000,28,42,56,60,66,96,81,69,49,1,51,47,950,870,960,700,980,860,11030,9470,10060,11170,11070,8270,1.4527530670166016,-61118241.97494,1.838266442,-43354644.29447362
A/A15.txt,YHe/YHe50.txt,YH/YH19.txt,YH/YH6.txt,YH/YH30.txt,YH/YH30.txt,540000,76,34,57,6,25,40,90,1,22,92,13,97,800,920,990,890,800,770,9800,10850,11230,8460,10090,8180,0.9672393798828124,-38868181.972877,1.7856736130000002,-28931206.737264346
YHe/YHe3.txt,Ae/Ae34.txt,YH/YH55.txt,YH/YH0.txt,Ae/Ae6.txt,Ae/Ae6.txt,540000,59,34,98,46,39,16,25,32,91,56,84,21,920,870,820,940,970,980,11700,8880,10340,11540,10090,8850,1.2177999019622805,-70662983.411978,1.518878722,-214239143.70670936
YHe/YHe33.txt,A/A21.txt,YH/YH19.txt,Ae/Ae10.txt,YH/YH4.txt,YH/YH4.txt,720000,4,20,47,4,38,66,9,36,84,20,87,80,770,820,800,800,760,770,10550,10970,11150,8620,9660,11070,1.5750837326049805,-51699404.820268,1.748740605,-73685822.10569003
YHe/YHe16.txt,Ae/Ae25.txt,YHe/YHe50.txt,Ae/Ae15.txt,A/A23.txt,A/A23.txt,720000,5,53,40,79,24,25,18,78,45,72,97,85,870,910,800,990,930,700,8820,11150,10090,8710,11480,8300,1.351224660873413,-47473849.750156,1.525577696,-139208497.5558865
YH/YH47.txt,YH/YH45.txt,YH/YH11.txt,Ae/Ae41.txt,YHe/YHe17.txt,YHe/YHe17.txt,660000,14,36,78,5,15,65,72,56,47,22,39,99,850,760,940,970,830,840,11750,8230,10730,9050,11150,10840,1.4617865085601809,-53133115.917721994,1.778955099,-145042990.7121871
YH/YH32.txt,YH/YH1.txt,Ae/Ae13.txt,Ae/Ae13.txt,YHe/YHe5.txt,YHe/YHe5.txt,840000,79,75,88,85,93,66,9,73,68,71,41,55,910,980,790,960,710,950,8130,11240,10580,8020,11600,8450,1.419403076171875,-90063919.24128601,1.7247926569999998,-106763112.18342796
Ae/Ae18.txt,YHe/YHe47.txt,YHe/YHe20.txt,A/A28.txt,YH/YH8.txt,YH/YH8.txt,780000,46,84,86,85,47,97,77,99,76,23,90,9,840,720,930,750,820,720,8250,8500,11730,8810,10610,10130,1.2975797653198242,-88094946.69169699,1.605993143,-95845485.8179391
YHe/YHe45.txt,A/A38.txt,YH/YH41.txt,YH/YH5.txt,YHe/YHe24.txt,YHe/YHe24.txt,540000,90,5,83,66,23,84,24,87,50,4,54,35,840,870,710,970,880,830,11410,10580,8110,10510,9810,8280,1.2788896560668943,-40911956.884668,1.814538164,-77944295.1229937
A/A40.txt,YHe/YHe12.txt,YH/YH22.txt,YH/YH14.txt,Ae/Ae18.txt,Ae/Ae18.txt,660000,19,24,53,74,14,20,54,27,32,31,57,14,730,940,980,990,930,740,9360,9000,9420,11020,10260,11810,1.323094129562378,-25490536.399078,1.512800365,-142637358.97079796
YHe/YHe32.txt,Ae/Ae31.txt,Ae/Ae3.txt,Ae/Ae29.txt,YHe/YHe7.txt,YHe/YHe7.txt,720000,39,92,48,70,65,12,84,91,80,54,33,12,750,860,810,720,800,740,11720,10790,11580,8830,8080,11600,1.5180859565734863,-84069452.227972,1.6703096290000001,-115608995.67521024
YH/YH34.txt,YHe/YHe30.txt,Ae/Ae47.txt,YH/YH29.txt,YH/YH20.txt,YH/YH20.txt,780000,33,40,51,55,2,76,68,63,43,40,35,34,730,820,920,880,890,730,10040,8430,9350,8660,10310,10740,1.5549178123474119,-42340545.31678701,1.869742835,-211872554.35786787
YHe/YHe18.txt,A/A17.txt,A/A6.txt,Ae/Ae18.txt,Ae/Ae27.txt,Ae/Ae27.txt,840000,23,24,35,21,35,26,77,30,86,90,28,85,980,880,910,840,820,980,11780,9800,9270,11460,9580,8080,0.9943678379058838,-32246180.9876,1.17050438,-277232202.0445229
