Ae/Ae27.txt,A/A28.txt,A/A49.txt,YHe/YHe19.txt,YHe/YHe19.txt,650000,96,68,23,7,69,88,47,43,52,27,940,830,980,730,940,9740,10310,11550,10970,11700,0.32146644592285156,-55762035.881145,1.031280573,-279181475.012317660
YH/YH50.txt,YHe/YHe21.txt,A/A28.txt,YHe/YHe28.txt,YHe/YHe28.txt,700000,37,74,41,25,22,1,34,4,71,6,840,820,810,700,830,11680,9150,11070,11590,8860,0.340472936630249,-17413889.260622006,1.148234439,-14213632.153191576
YHe/YHe0.txt,A/A36.txt,YH/YH19.txt,Ae/Ae2.txt,Ae/Ae2.txt,500000,23,17,44,71,39,28,9,98,94,66,860,980,740,830,990,8940,8170,11670,9510,9450,0.3804347515106201,-53039677.909446,0.942360661,-150299669.332222580
Ae/Ae46.txt,Ae/Ae46.txt,Ae/Ae29.txt,YHe/YHe47.txt,YHe/YHe47.txt,700000,28,64,26,55,90,11,37,60,4,57,950,800,920,720,970,10560,10380,10120,10190,11320,0.3775930404663086,-36908861.385376,1.220648388,-39595153.621049570
YH/YH31.txt,YHe/YHe18.txt,Ae/Ae22.txt,Ae/Ae29.txt,Ae/Ae29.txt,500000,50,16,40,54,98,44,2,61,34,40,880,990,730,760,940,11550,11400,10400,9360,10300,0.3665645122528076,-30686490.99049601,1.066351297,-37864390.191239680
Ae/Ae6.txt,YH/YH17.txt,A/A16.txt,YH/YH8.txt,YH/YH8.txt,650000,1,31,23,47,96,72,55,10,23,3,840,960,990,900,710,8050,8910,9300,9420,9130,0.3690452575683594,-11703445.941368997,1.200745791,-50284821.047745295
YH/YH6.txt,YHe/YHe41.txt,Ae/Ae42.txt,A/A6.txt,A/A6.txt,550000,69,6,34,43,65,14,49,4,32,49,990,790,860,960,890,8860,10170,10550,9440,10770,0.3391413688659668,-18600911.758766,0.996113389,-84954735.044904320
Ae/Ae25.txt,A/A17.txt,YHe/YHe36.txt,A/A45.txt,A/A45.txt,400000,77,53,53,81,50,79,46,30,55,3,950,720,930,770,930,9830,9440,10250,10080,9100,0.3520488739013672,-52255276.653135,0.89436025,-65864915.123576485
YTe/YTe0.txt,A/A38.txt,YH/YH5.txt,YH/YH47.txt,YH/YH47.txt,500000,51,41,65,85,37,31,72,1,76,62,830,780,720,890,960,9460,9840,9110,11300,9280,0.42037296295166016,-57365695.742662,1.250908366,-58813227.779984795
YHe/YHe19.txt,Ae/Ae49.txt,YH/YH1.txt,YH/YH35.txt,YH/YH35.txt,400000,7,53,18,12,11,67,42,83,92,35,740,860,860,940,900,9680,9720,9230,11450,9370,0.33022046089172363,-23865131.967679,1.25951963,-228343722.496527300
A/A2.txt,YH/YH6.txt,YHe/YHe49.txt,A/A49.txt,A/A49.txt,750000,37,54,96,11,65,20,55,69,63,99,780,740,940,820,760,9410,11760,10570,9600,11090,0.34781336784362793,-64745608.069025,0.92884034,-201013741.458904400
YH/YH55.txt,YH/YH36.txt,YHe/YHe53.txt,A/A10.txt,A/A10.txt,550000,8,3,23,47,51,12,59,44,86,32,970,880,730,720,950,11950,9480,9590,9890,11680,0.38912343978881836,-22560447.269475996,1.158860393,-139017570.562302260
