YHe/YHe34.txt,YH/YH30.txt,Ae/Ae46.txt,Ae/Ae10.txt,YHe/YHe10.txt,YHe/YHe10.txt,480000,77,42,43,62,71,87,18,37,49,80,67,85,930,710,850,850,940,970,10530,9010,8240,10760,9960,9940,1.2215590476989746,-93085651.205119,1.560216782,-165041624.121048100
YHe/YHe28.txt,Ae/Ae11.txt,A/A33.txt,Ae/Ae38.txt,Ae/Ae1.txt,Ae/Ae1.txt,720000,60,91,81,72,80,82,60,7,76,77,79,26,710,850,890,780,840,880,11600,9300,11160,9110,11130,9440,1.3677105903625488,-95390114.10696898,1.668692344,-105273997.630962770
YHe/YHe45.txt,A/A38.txt,YH/YH41.txt,YH/YH5.txt,YHe/YHe24.txt,YHe/YHe24.txt,540000,90,5,83,66,23,84,24,87,50,4,54,35,840,870,710,970,880,830,11410,10580,8110,10510,9810,8280,1.2788896560668945,-40911956.884668,1.814538164,-77944295.122993700
A/A15.txt,Ae/Ae7.txt,A/A31.txt,YHe/YHe4.txt,YH/YH42.txt,YH/YH42.txt,840000,60,65,77,34,62,62,45,99,82,60,91,15,720,750,820,730,790,860,9230,10180,9400,11490,9340,10850,1.2318413257598877,-80676981.96201101,1.605722016,-167075701.780050900
YHe/YHe3.txt,Ae/Ae34.txt,YH/YH55.txt,YH/YH0.txt,Ae/Ae6.txt,Ae/Ae6.txt,540000,59,34,98,46,39,16,25,32,91,56,84,21,920,870,820,940,970,980,11700,8880,10340,11540,10090,8850,1.2177999019622803,-70662983.411978,1.518878722,-214239143.706709360
YH/YH10.txt,YHe/YHe12.txt,A/A34.txt,Ae/Ae15.txt,YHe/YHe15.txt,YHe/YHe15.txt,840000,65,12,10,72,45,26,89,70,37,59,19,17,750,940,980,990,770,980,10360,8210,9180,10010,8490,10280,1.1905829906463623,-41608473.13858599,1.784435009,-112503931.126219360
YH/YH47.txt,YH/YH45.txt,YH/YH11.txt,Ae/Ae41.txt,YHe/YHe17.txt,YHe/YHe17.txt,660000,14,36,78,5,15,65,72,56,47,22,39,99,850,760,940,970,830,840,11750,8230,10730,9050,11150,10840,1.4617865085601807,-53133115.917722,1.778955099,-145042990.712187100
YH/YH9.txt,A/A16.txt,A/A47.txt,YHe/YHe39.txt,YH/YH18.txt,YH/YH18.txt,780000,39,45,89,61,81,3,16,68,18,13,42,19,970,900,780,820,880,980,9830,11680,9740,11200,10700,10140,1.3708045482635498,-34964757.832816,1.857259638,-117834318.102295300
Ae/Ae14.txt,YH/YH12.txt,YH/YH8.txt,A/A19.txt,A/A9.txt,A/A9.txt,480000,25,72,96,53,84,85,26,75,73,7,19,82,880,960,780,800,880,940,10390,10860,9710,11610,9140,10430,1.2154438495635986,-93913713.268463,1.441114862,-117815907.702535060
Ae/Ae3.txt,A/A9.txt,Ae/Ae27.txt,YH/YH14.txt,YHe/YHe38.txt,YHe/YHe38.txt,600000,12,9,37,32,72,18,68,25,78,60,75,29,810,800,790,840,960,740,9540,8840,10000,11490,11460,10030,1.3387837409973145,-48280954.058106005,1.684686645,-162759429.022364850
YHe/YHe43.txt,Ae/Ae43.txt,A/A40.txt,A/A26.txt,Ae/Ae36.txt,Ae/Ae36.txt,660000,45,56,57,22,95,27,93,85,62,74,21,61,710,700,900,850,900,770,11180,11980,9850,10130,10990,11890,1.2203874588012695,-88953033.08113,1.711881631,-145543255.178819330
YHe/YHe18.txt,A/A17.txt,A/A6.txt,Ae/Ae18.txt,Ae/Ae27.txt,Ae/Ae27.txt,840000,23,24,35,21,35,26,77,30,86,90,28,85,980,880,910,840,820,980,11780,9800,9270,11460,9580,8080,0.9943678379058838,-32246180.9876,1.17050438,-277232202.044522900
YHe/YHe41.txt,A/A5.txt,Ae/Ae12.txt,A/A41.txt,YH/YH17.txt,YH/YH17.txt,720000,64,49,72,9,51,58,70,96,81,28,25,76,770,730,720,930,980,740,8450,8220,11860,9830,11310,8660,1.3693320751190186,-70318758.925078,1.711945277,-228601252.876078100
YHe/YHe19.txt,Ae/Ae23.txt,Ae/Ae45.txt,YH/YH52.txt,Ae/Ae14.txt,Ae/Ae14.txt,900000,86,27,86,46,81,50,40,8,17,30,4,87,920,790,730,980,760,700,9460,9670,10780,8270,9340,11090,0.9400334358215332,-35423982.64983,1.299398492,-55722476.714177210
YHe/YHe8.txt,YH/YH46.txt,YTe/YTe0.txt,YHe/YHe29.txt,Ae/Ae39.txt,Ae/Ae39.txt,900000,7,36,15,92,28,19,25,49,61,5,96,98,710,760,870,980,870,940,10480,10900,10350,11920,11890,10370,1.2559151649475098,-33097291.951313,1.694052186,-86413538.191418190
YHe/YHe32.txt,Ae/Ae31.txt,Ae/Ae3.txt,Ae/Ae29.txt,YHe/YHe7.txt,YHe/YHe7.txt,720000,39,92,48,70,65,12,84,91,80,54,33,12,750,860,810,720,800,740,11720,10790,11580,8830,8080,11600,1.5180859565734863,-84069452.227972,1.670309629,-115608995.675210250
YHe/YHe33.txt,A/A21.txt,YH/YH19.txt,Ae/Ae10.txt,YH/YH4.txt,YH/YH4.txt,720000,4,20,47,4,38,66,9,36,84,20,87,80,770,820,800,800,760,770,10550,10970,11150,8620,9660,11070,1.5750837326049805,-51699404.820268,1.748740605,-73685822.105690030
YH/YH37.txt,YHe/YHe34.txt,YH/YH31.txt,YH/YH15.txt,YHe/YHe36.txt,YHe/YHe36.txt,780000,23,98,86,72,98,16,30,54,84,96,17,49,740,970,790,920,700,840,8880,10630,10470,10290,10930,8660,1.6647717952728271,-89355634.35144198,1.891511044,-127260630.023595240
YH/YH27.txt,YHe/YHe28.txt,YHe/YHe54.txt,YHe/YHe45.txt,YT/YT0.txt,YT/YT0.txt,720000,82,32,39,96,90,80,27,86,79,5,69,36,800,830,940,730,940,980,11720,11250,9170,10280,11630,8240,1.3119254112243652,-83997881.90578301,1.593252322,-157088929.040430840
YH/YH19.txt,YHe/YHe31.txt,Ae/Ae12.txt,Ae/Ae40.txt,YHe/YHe23.txt,YHe/YHe23.txt,540000,56,9,27,13,89,85,20,94,88,92,8,30,850,960,880,910,830,740,11150,8420,10130,9830,10240,10840,1.218139886856079,-36639680.326051995,1.714391964,-83235426.729794700
YH/YH32.txt,YH/YH1.txt,Ae/Ae13.txt,Ae/Ae13.txt,YHe/YHe5.txt,YHe/YHe5.txt,840000,79,75,88,85,93,66,9,73,68,71,41,55,910,980,790,960,710,950,8130,11240,10580,8020,11600,8450,1.419403076171875,-90063919.24128601,1.724792657,-106763112.183427960
YH/YH36.txt,YH/YH40.txt,YTe/YTe0.txt,YH/YH7.txt,YHe/YHe3.txt,YHe/YHe3.txt,840000,63,9,83,34,82,41,67,65,56,86,47,84,950,980,850,860,740,700,8280,10150,10660,8660,10430,11070,1.345289945602417,-79317769.775727,1.77247228,-303144023.828655840
YH/YH41.txt,YH/YH27.txt,YH/YH17.txt,YHe/YHe26.txt,Ae/Ae47.txt,Ae/Ae47.txt,540000,28,42,56,60,66,96,81,69,49,1,51,47,950,870,960,700,980,860,11030,9470,10060,11170,11070,8270,1.4527530670166016,-61118241.97494,1.838266442,-43354644.294473620
Ae/Ae9.txt,YHe/YHe48.txt,YH/YH11.txt,YH/YH5.txt,A/A47.txt,A/A47.txt,900000,39,22,50,75,95,46,64,56,39,38,60,84,960,800,940,830,760,830,8320,9680,11280,8430,9870,10760,1.1530847549438477,-62896361.62385201,1.749444404,-236585417.566663650
YH/YH40.txt,YHe/YHe28.txt,A/A42.txt,YH/YH18.txt,YH/YH43.txt,YH/YH43.txt,720000,34,78,24,31,11,20,66,49,82,89,51,68,850,790,820,980,800,980,10330,8970,10490,8840,10020,11800,1.4979984760284424,-49124837.72503801,2.009943243,-271921560.980553570
